ID,FriendID
2546526861,615502247
2546526861,613984550
2546526861,2174598123
2546526861,2390221988
2546526861,1527308347
2546526861,1672176164
2546526861,1231754785
2546526861,2493432111
2546526861,958519484
2546526861,345504252
2546526861,428333
2546526861,348279641
2546526861,579086826
2546526861,706363902
2546526861,1520953742
2546526861,520139103
2546526861,544282197
2546526861,783546210
2546526861,616599682
58789737,38390760
58789737,87108238
58789737,95868035
58789737,64381404
58789737,34936356
58789737,47881031
58789737,14230524
58789737,21447363
58789737,77888423
58789737,43091992
58789737,51617995
58789737,109816557
58789737,55794349
58789737,109612557
58789737,17919972
58789737,100207486
58789737,70385262
58789737,72792344
58789737,113959186
58789737,18405421
2713068699,855446666
2713068699,311625590
2713068699,69451454
2713068699,2713042457
2713068699,1668623468
2713068699,229348138
2713068699,237478708
2713068699,231969033
2713068699,84213600
2713068699,245005772
2713068699,574311511
2713068699,24224081
2713068699,2464717778
2713068699,2577663095
2713068699,265474253
2713068699,1866659659
2713068699,171538952
2713068699,2539975949
2713068699,97549715
2713068699,2468390119
2279685792,396988040
2279685792,2175124689
2279685792,338731044
2279685792,327758506
2279685792,373488806
2279685792,327941494
2279685792,492620871
2279685792,1948413468
2279685792,53555410
2279685792,144356147
2279685792,365500180
2279685792,187025848
2279685792,24090058
2279685792,332428501
2279685792,361656322
2279685792,397205705
2279685792,44166798
2279685792,157879090
2279685792,384957143
2279685792,328308914
612183643,47434101
612183643,462313396
612183643,239016831
612183643,412817572
612183643,357959975
612183643,533949528
612183643,269617908
612183643,468995465
612183643,465308648
612183643,413717958
612183643,63236207
612183643,625100219
612183643,429055353
612183643,620473168
612183643,535017481
612183643,525926592
612183643,392205704
612183643,412758488
612183643,459585941
612183643,462222555
296035741,22733444
296035741,28331519
296035741,20288655
296035741,23151437
296035741,25398075
296035741,63228353
296035741,43479346
296035741,29537319
296035741,148856629
296035741,282074825
296035741,273558323
296035741,393097935
296035741,71063316
296035741,181611842
296035741,391106101
296035741,66768957
296035741,469877034
296035741,266332252
296035741,481017753
296035741,266829670
882202459,965395668
882202459,768394290
882202459,437216708
882202459,321211945
882202459,19362299
882202459,517180477
882202459,418920299
882202459,768953347
882202459,767988456
882202459,148942254
882202459,420653699
882202459,399855559
882202459,406611340
882202459,368570217
882202459,603269472
882202459,438124446
882202459,406825454
882202459,599649863
882202459,121172670
882202459,405863528
2670471256,158431087
2670471256,297200005
2670471256,2516599435
2670471256,1034986476
2670471256,2528990976
2670471256,872519814
2670471256,2334599077
2670471256,271721550
2670471256,1626340728
2670471256,423133745
2670471256,551058511
2670471256,582410247
2670471256,1096771748
2670471256,1112391818
2670471256,577338350
2670471256,2180963861
2670471256,2211002090
2670471256,2207623627
2670471256,1434316734
2670471256,414527557
321006330,54457597
321006330,84788121
321006330,129586900
321006330,165897294
321006330,245231996
321006330,272897562
321006330,42265625
321006330,284335299
321006330,235679694
321006330,153417917
321006330,242076051
321006330,232083398
321006330,285858640
321006330,283388476
321006330,264901663
321006330,284087353
321006330,300671547
321006330,150334931
321006330,143620601
321006330,38738648
1516128420,249948189
1516128420,216431630
1516128420,18058527
1516128420,17216468
1516128420,105966834
1516128420,139539038
1516128420,232376381
1516128420,1347208249
1516128420,501241904
1516128420,971481847
1516128420,373112400
1516128420,36953254
1516128420,274650371
1516128420,716748776
1516128420,1472617160
1516128420,337038376
1516128420,90266164
1516128420,745842440
1516128420,387842098
1516128420,1158940188
320051823,178605256
320051823,27735933
320051823,116362700
320051823,259379883
320051823,83857495
320051823,38802447
320051823,35333413
320051823,119509520
320051823,58951809
320051823,20322929
320051823,169686021
320051823,23151437
320051823,17929027
320051823,32482524
320051823,100690054
320051823,813286
320051823,198682772
320051823,196810249
320051823,83266089
320051823,17790274
40762271,30588270
40762271,15787048
40762271,239921895
40762271,50164969
40762271,111803651
40762271,90215766
40762271,206964752
40762271,44056598
40762271,124399232
40762271,103175024
40762271,156636640
40762271,332605908
40762271,184647530
40762271,35787166
40762271,37836873
40762271,39663728
40762271,26638112
40762271,225168464
40762271,124270725
40762271,125786481
431080405,436232761
431080405,402992325
431080405,395015293
431080405,442466193
431080405,325223399
431080405,233588756
431080405,257788826
431080405,251314688
431080405,285891176
431080405,298325863
431080405,452436521
431080405,302988999
431080405,268952263
431080405,462037109
431080405,250271808
431080405,316634494
431080405,100828603
431080405,385088780
431080405,127742942
431080405,398822205
1549499804,436374122
1549499804,256209199
1549499804,549480530
1549499804,594696203
1549499804,328207612
1549499804,594176516
1549499804,563891886
1549499804,1326996036
1549499804,1452747536
1549499804,468711497
1549499804,622334831
1549499804,456317759
1549499804,340617738
1549499804,1372899426
1549499804,1086995653
1549499804,444433434
1549499804,35528272
1549499804,463099765
1549499804,106028207
1549499804,293245542
2727829281,2696783496
2727829281,2727777838
2727829281,2725025122
2727829281,2721125297
2727829281,2665446769
2727829281,2674245500
2727829281,2668304280
2727829281,2726044809
2727829281,2726909291
2727829281,2636697282
2727829281,2727768527
2727829281,2681353112
2727829281,2726999350
2727829281,2718420454
2727829281,2727162753
2727829281,2724142977
2727829281,2717410079
2727829281,2727956717
2727829281,2728321863
2727829281,2617623702
137043092,269041630
137043092,79293791
137043092,29910549
137043092,93935921
137043092,35787166
137043092,333746239
137043092,376590257
137043092,44206836
137043092,421840181
137043092,29052101
137043092,72242341
137043092,252379331
137043092,376220620
137043092,34100259
137043092,395086080
137043092,28638191
137043092,40519997
137043092,23151437
137043092,19028953
137043092,119509520
206664160,17919972
206664160,15651878
206664160,40768837
206664160,19602869
206664160,234798336
206664160,28989742
206664160,25105632
206664160,113152473
206664160,25365536
206664160,32959253
206664160,155927976
206664160,155659213
206664160,23375688
206664160,28706024
206664160,22655610
206664160,22676703
206664160,51780646
206664160,227688938
206664160,226580096
206664160,19617591
1319051346,161848950
1319051346,456273201
1319051346,391463402
1319051346,828095754
1319051346,628447855
1319051346,876728941
1319051346,151093700
1319051346,20322929
1319051346,551532811
1319051346,178974730
1319051346,548987587
1319051346,1292883408
1319051346,426269747
1319051346,56582537
1319051346,1106781734
1319051346,194739917
1319051346,1021159602
1319051346,164411529
1319051346,787601437
1319051346,391583754
127925553,99156435
127925553,195195016
127925553,117466485
127925553,117295084
127925553,201601699
127925553,44797268
127925553,227198878
127925553,101784706
127925553,109365350
127925553,30393894
127925553,213382142
127925553,22942950
127925553,162760170
127925553,246065733
127925553,248468459
127925553,242592998
127925553,237469645
127925553,72372993
127925553,256370604
127925553,166002103
29440635,14839646
29440635,428333
29440635,783214
29440635,19923144
29440635,20460235
29440635,22650211
29440635,20536157
29440635,18222378
29440635,19784831
29440635,14293310
29440635,2883841
29440635,15131310
29440635,16827333
29440635,16231556
29440635,24966423
29440635,22327740
29440635,26848924
29440635,26516984
29440635,25166595
29440635,22119452
494521100,368588822
494521100,367922781
494521100,299224141
494521100,362675994
494521100,171232829
494521100,413322720
494521100,262344844
494521100,20322929
494521100,76146802
494521100,454476089
494521100,172973607
494521100,349139099
494521100,287311997
494521100,286358100
494521100,67151936
494521100,159144884
494521100,208807480
494521100,154683701
494521100,237489097
494521100,368066950
202773657,40720544
202773657,102230131
202773657,43325394
202773657,70281455
202773657,100365598
202773657,28331519
202773657,25638291
202773657,119509520
202773657,24906723
202773657,22929621
202773657,23702397
202773657,90246174
202773657,17929027
202773657,23617610
202773657,169686021
202773657,29952857
202773657,24967668
202773657,22733444
202773657,18395177
202773657,17240235
227426795,65186457
227426795,112597880
227426795,153295172
227426795,94212835
227426795,359153340
227426795,129178049
227426795,11071292
227426795,78712612
227426795,430632252
227426795,425495509
227426795,125814641
227426795,147797270
227426795,410991042
227426795,170353348
227426795,61864799
227426795,328770634
227426795,486254627
227426795,111690277
227426795,487970462
227426795,446709691
84680126,16348549
84680126,34192959
84680126,139086021
84680126,10202372
84680126,202581674
84680126,78010944
84680126,232788846
84680126,57393716
84680126,109301604
84680126,249321367
84680126,327355008
84680126,334685484
84680126,175883705
84680126,265624586
84680126,27832808
84680126,319316453
84680126,146191485
84680126,353087045
84680126,367622967
84680126,26784273
116306471,48575527
116306471,37786530
116306471,57510598
116306471,135181761
116306471,143541432
116306471,45711540
116306471,216601302
116306471,171863216
116306471,38802447
116306471,148312128
116306471,206873228
116306471,226071225
116306471,43373383
116306471,31203285
116306471,93556735
116306471,148048552
116306471,106904514
116306471,23151437
116306471,232403085
116306471,87553227
548012916,123710296
548012916,281681162
548012916,386244525
548012916,184910040
548012916,31641658
548012916,431031364
548012916,106837463
548012916,37265958
548012916,82196930
548012916,385116891
548012916,367426156
548012916,29611918
548012916,32959253
548012916,17770452
548012916,345137082
548012916,310279471
548012916,119304359
548012916,307671261
548012916,81871092
548012916,23617610
2740453893,575836835
2740453893,1321849964
2740453893,359224463
2740453893,257638003
2740453893,2266797420
2740453893,2196471156
2740453893,471727962
2740453893,767758351
2740453893,545751716
2740453893,1342605368
2740453893,343664385
2740453893,534928820
2740453893,1137447534
2740453893,555514679
2740453893,447690662
2740453893,391259823
2740453893,332684487
2740453893,230652519
2740453893,575671754
2740453893,794931372
309781700,50004938
309781700,26257166
309781700,308759615
309781700,29005377
309781700,314179721
309781700,289129518
309781700,303580512
309781700,262845103
309781700,241127021
309781700,20264905
309781700,69144104
309781700,33444136
309781700,33710260
309781700,18011651
309781700,115878722
309781700,211445560
309781700,18172106
309781700,334221878
309781700,286248577
309781700,174474538
373040626,313436409
373040626,307157042
373040626,369226553
373040626,324713578
373040626,352533278
373040626,256817649
373040626,337879617
373040626,297848664
373040626,255783868
373040626,252812133
373040626,246519477
373040626,329295183
373040626,250942029
373040626,299384220
373040626,276354286
373040626,221183809
373040626,315030000
373040626,296638882
373040626,227791378
373040626,310029658
2790338287,33213390
2790338287,27778893
2790338287,40259910
2790338287,414387525
2790338287,580475534
2790338287,35521027
2790338287,79603077
2790338287,27260086
2790338287,477832457
2790338287,487171379
2790338287,1199668844
2790338287,502523269
2790338287,1495517690
2790338287,2768115540
2790338287,255787416
2790338287,2543400543
2790338287,1542533869
2790338287,24787210
2790338287,200733478
2790338287,48606596
243293265,23065354
243293265,20322929
243293265,198772321
243293265,199009500
243293265,119142751
243293265,83507923
243293265,34147889
243293265,44903008
243293265,49974891
243293265,257587398
243293265,59572545
243293265,284832870
243293265,346053817
243293265,83440577
243293265,296022704
243293265,62179842
243293265,103530267
243293265,50638063
243293265,17523013
243293265,406346104
16535264,209708391
16535264,181561712
16535264,126150562
16535264,354471836
16535264,66699013
16535264,21506437
16535264,166016063
16535264,406521584
16535264,309911897
16535264,337535433
16535264,144291884
16535264,25304777
16535264,256409561
16535264,534026234
16535264,384953260
16535264,543924565
16535264,465858891
16535264,268414482
16535264,257799442
16535264,584280105
1381707044,19851111
1381707044,101131396
1381707044,479855971
1381707044,17919972
1381707044,19426551
1381707044,26257166
1381707044,19018401
1381707044,268414482
1381707044,28706024
1381707044,91615686
1381707044,30116539
1381707044,20117049
1381707044,197595605
1381707044,270632639
1381707044,71578764
1381707044,394163514
1381707044,149590738
1381707044,767759623
1381707044,370184558
1381707044,147795921
178973046,52140889
178973046,78999615
178973046,70024295
178973046,241757172
178973046,325979382
178973046,300837219
178973046,48371465
178973046,110199963
178973046,379318088
178973046,311010511
178973046,109001059
178973046,260877417
178973046,503848460
178973046,210931425
178973046,298655103
178973046,299412511
178973046,96403411
178973046,148518640
178973046,226296141
178973046,164367877
121845892,61896750
121845892,33353785
121845892,32044008
121845892,47426497
121845892,24147232
121845892,101578775
121845892,127443715
121845892,78815575
121845892,118297094
121845892,39540663
121845892,19777426
121845892,67169752
121845892,151193905
121845892,24209823
121845892,74384923
121845892,25333380
121845892,75225190
121845892,75149543
121845892,161661602
121845892,80311852
148585006,66084265
148585006,23832022
148585006,27260086
148585006,79293791
148585006,119509520
148585006,90246174
148585006,99783965
148585006,20120877
148585006,24190981
148585006,23375688
148585006,35094637
148585006,169686021
148585006,18228898
148585006,21447363
148585006,47730279
148585006,228273949
148585006,26516984
148585006,24966423
148585006,18760392
148585006,27195114
105248129,70766557
105248129,105873638
105248129,75677035
105248129,44488436
105248129,18760392
105248129,86383678
105248129,26935702
105248129,35372044
105248129,88969594
105248129,31569726
105248129,51330382
105248129,42455484
105248129,119509520
105248129,118460150
105248129,71339902
105248129,62446167
105248129,22733444
105248129,27195114
105248129,89065563
105248129,67043227
391837411,297667011
391837411,155406952
391837411,167426335
391837411,326853376
391837411,146262743
391837411,50405501
391837411,209370039
391837411,426207952
391837411,394875835
391837411,499151096
391837411,369336727
391837411,496594178
391837411,510153404
391837411,385195968
391837411,465047096
391837411,528944660
391837411,514456251
391837411,468000586
391837411,181844663
391837411,422810526
355152204,112775879
355152204,30925396
355152204,34760291
355152204,15282064
355152204,14296157
355152204,15304100
355152204,29520332
355152204,43386507
355152204,18192818
355152204,14282672
355152204,41602160
355152204,428333
355152204,759251
355152204,19877186
355152204,37997708
355152204,15033845
355152204,33517296
355152204,110473412
355152204,27123440
355152204,26177528
93558409,22940219
93558409,19575977
93558409,24876782
93558409,19081309
93558409,119509520
93558409,27271615
93558409,35787166
93558409,8729502
93558409,18118234
93558409,27260086
93558409,21475090
93558409,18222378
93558409,24959841
93558409,17696167
93558409,23979981
93558409,39615521
93558409,28331519
93558409,47218790
93558409,46769281
93558409,16827333
381911565,30782495
381911565,22733444
381911565,24966423
381911565,20322929
381911565,27195114
381911565,42519612
381911565,35787166
381911565,31927467
381911565,19028953
381911565,100220864
381911565,28331519
381911565,149726145
381911565,79293791
381911565,119509520
381911565,18228898
381911565,14230524
381911565,44409004
381911565,21447363
381911565,24963961
381911565,17696167
334201362,248087203
334201362,324714008
334201362,193079664
334201362,309763878
334201362,156480264
334201362,157409499
334201362,168835847
334201362,244133235
334201362,320288891
334201362,38761470
334201362,305995728
334201362,323645369
334201362,233803575
334201362,246556411
334201362,328948698
334201362,321174662
334201362,326439757
334201362,29971681
334201362,262905629
334201362,311342619
466172608,31565078
466172608,24966423
466172608,20322929
466172608,21278412
466172608,39325978
466172608,18220175
466172608,79293791
466172608,17919972
466172608,22940219
466172608,431078775
466172608,398209907
466172608,453587665
466172608,465186862
466172608,391052416
466172608,223036891
466172608,187599100
466172608,244520938
466172608,263961543
466172608,52862931
466172608,465140110
210902895,24162257
210902895,181810786
210902895,35787166
210902895,125786481
210902895,36523077
210902895,28839940
210902895,30039027
210902895,24135963
210902895,206897308
210902895,49662192
210902895,200264320
210902895,208853043
210902895,127646200
210902895,131257831
210902895,65464799
210902895,42765273
210902895,113796888
210902895,158445337
210902895,132352081
210902895,113990702
2739258298,436775584
2739258298,2690386447
2739258298,987893167
2739258298,311800527
2739258298,213168650
2739258298,377781234
2739258298,276720525
2739258298,419652160
2739258298,151289539
2739258298,245230557
2739258298,314769121
2739258298,215489078
2739258298,317370751
2739258298,231209225
2739258298,145107843
2739258298,453741684
2739258298,342165503
2739258298,2367856237
2739258298,172173873
2739258298,521436282
533255746,291601738
533255746,461436127
533255746,399784701
533255746,19058681
533255746,19877186
533255746,48399528
533255746,30013710
533255746,408001603
533255746,127939953
533255746,70697073
533255746,354735364
533255746,284345375
533255746,37534613
533255746,204817833
533255746,159113258
533255746,26072066
533255746,116044733
533255746,253883072
533255746,215142935
533255746,1256624658
523208693,272413079
523208693,105604693
523208693,339096648
523208693,417856906
523208693,468488539
523208693,514590613
523208693,167545442
523208693,166312035
523208693,74237149
523208693,46071363
523208693,139824138
523208693,474093519
523208693,67112725
523208693,392967332
523208693,76712178
523208693,225999739
523208693,339087746
523208693,260799499
523208693,104595274
523208693,382713277
318101607,74884940
318101607,138331470
318101607,190374375
318101607,208742918
318101607,284297686
318101607,25196892
318101607,331650852
318101607,131714232
318101607,184523935
318101607,167223660
318101607,125629795
318101607,326853917
318101607,325817202
318101607,240413956
318101607,320938419
318101607,52280682
318101607,68312238
318101607,61940091
318101607,342712848
318101607,324736860
419672388,301099888
419672388,164787966
419672388,23151437
419672388,19426729
419672388,232379291
419672388,20346956
419672388,44708966
419672388,226746429
419672388,269071582
419672388,55166162
419672388,26399550
419672388,529001262
419672388,35229960
419672388,325196698
419672388,285721661
419672388,395551189
419672388,596533198
419672388,154682610
419672388,378259336
419672388,48072050
2651980454,17919972
2651980454,22096068
2651980454,85511768
2651980454,64695259
2651980454,109213578
2651980454,501583715
2651980454,402492344
2651980454,116362700
2651980454,20322929
2651980454,27195114
2651980454,2275515330
2651980454,535557491
2651980454,443580317
2651980454,523049670
2651980454,555834580
2651980454,471745153
2651980454,279967425
2651980454,593299680
2651980454,461275704
2651980454,130734452
205317963,165212956
205317963,200721600
205317963,35488911
205317963,96413175
205317963,61954194
205317963,32629260
205317963,107902851
205317963,245563572
205317963,85724849
205317963,280138876
205317963,249906605
205317963,25229887
205317963,137908473
205317963,254294702
205317963,231707216
205317963,18286505
205317963,136458064
205317963,131037205
205317963,262363046
205317963,44831804
60226082,5380672
60226082,26156400
60226082,60235573
60226082,79537970
60226082,98941679
60226082,22267419
60226082,94921594
60226082,130377984
60226082,53817197
60226082,54793631
60226082,40384696
60226082,126228758
60226082,139286537
60226082,145299405
60226082,56176715
60226082,28514182
60226082,30309979
60226082,58271012
60226082,98485710
60226082,134000263
1563254876,23083404
1563254876,23151437
1563254876,150846769
1563254876,284348968
1563254876,1279267170
1563254876,204104724
1563254876,166429203
1563254876,419892432
1563254876,1043690196
1563254876,1093189266
1563254876,316124294
1563254876,972659689
1563254876,525446273
1563254876,178255821
1563254876,445691709
1563254876,149726145
1563254876,232737827
1563254876,351365880
1563254876,395866125
1563254876,326349777
181838234,119509520
181838234,86156025
181838234,110034071
181838234,24966423
181838234,27195114
181838234,38553311
181838234,62168777
181838234,27806496
181838234,23832022
181838234,179800931
181838234,21759465
181838234,15846407
181838234,204821079
181838234,131707225
181838234,76536222
181838234,202487204
181838234,23083404
181838234,156917110
181838234,11026952
181838234,116188989
470451905,460200586
470451905,341056252
470451905,215952307
470451905,19982092
470451905,19583545
470451905,213745334
470451905,39087533
470451905,236980532
470451905,470161909
470451905,46345843
470451905,19818494
470451905,214153705
470451905,845380700
470451905,49573859
470451905,19720381
470451905,73859328
470451905,307313719
470451905,269508356
470451905,384436454
470451905,20565284
576429835,184910040
576429835,92367751
576429835,22949587
576429835,19058681
576429835,21447363
576429835,79293791
576429835,155321616
576429835,18863815
576429835,35094637
576429835,101532373
576429835,201352064
576429835,92157654
576429835,391173077
576429835,2367911
576429835,71524728
576429835,506131628
576429835,34097876
576429835,28638191
576429835,111690277
576429835,95515846
362071146,24967668
362071146,66507033
362071146,321447000
362071146,247629275
362071146,314696776
362071146,35399237
362071146,155820819
362071146,266980009
362071146,347517929
362071146,345573336
362071146,330420742
362071146,161199943
362071146,355065869
362071146,240407642
362071146,155428283
362071146,57190090
362071146,180260469
362071146,305241914
362071146,22733444
362071146,23151437
2284872849,67690153
2284872849,282807021
2284872849,1959400591
2284872849,317590194
2284872849,775169131
2284872849,400998382
2284872849,763920589
2284872849,2224770470
2284872849,90420314
2284872849,2233287421
2284872849,806859426
2284872849,486047197
2284872849,851051155
2284872849,1615494950
2284872849,1602263484
2284872849,1120956686
2284872849,2284168507
2284872849,2174522360
2284872849,392327781
2284872849,333107559
435752651,101277537
435752651,50184140
435752651,153443543
435752651,254873127
435752651,17919972
435752651,89423854
435752651,130734452
435752651,367278358
435752651,287051438
435752651,20355931
435752651,373867690
435752651,47129597
435752651,69226380
435752651,74078056
435752651,100220864
435752651,381277682
435752651,306084657
435752651,36800569
435752651,274849719
435752651,73713354
28732889,24912396
28732889,27260086
28732889,26049651
28732889,26243874
28732889,26421582
28732889,284214345
28732889,193986819
28732889,95754929
28732889,241973005
28732889,196708490
28732889,29269953
28732889,46496735
28732889,102246734
28732889,350602367
28732889,351354819
28732889,350447236
28732889,61484151
28732889,318089704
28732889,309987153
28732889,167509953
2253282190,365138701
2253282190,66055024
2253282190,349394360
2253282190,376911223
2253282190,359152070
2253282190,119390470
2253282190,322365092
2253282190,359618045
2253282190,378294997
2253282190,528704608
2253282190,1332833514
2253282190,266171034
2253282190,377610692
2253282190,450209335
2253282190,388018261
2253282190,529410417
2253282190,1925458537
2253282190,336941394
2253282190,1537695296
2253282190,378039179
21433018,18225715
21433018,18029523
21433018,15900484
21433018,6547312
21433018,16409683
21433018,6449282
21433018,783214
21433018,14818139
21433018,14797627
21433018,22454207
21433018,24291858
21433018,23389165
21433018,24870143
21433018,21796428
21433018,30880078
21433018,31441453
21433018,36520961
21433018,14085099
21433018,29519804
21433018,6982522
594256611,505098016
594256611,30143998
594256611,100428266
594256611,565990435
594256611,522715460
594256611,256155110
594256611,257730302
594256611,433902651
594256611,404500422
594256611,347515865
594256611,405159040
594256611,394641024
594256611,403007523
594256611,556518967
594256611,520449393
594256611,93491499
594256611,170453893
594256611,160596181
594256611,423897018
594256611,475400098
1146431510,332677472
1146431510,28935420
1146431510,64635884
1146431510,17503591
1146431510,14925700
1146431510,25700550
1146431510,67634814
1146431510,18690329
1146431510,17029287
1146431510,62121556
1146431510,17787502
1146431510,46714660
1146431510,15057943
1146431510,16826656
1146431510,597907754
1146431510,35588350
1146431510,16193578
1146431510,30364057
1146431510,155659213
1146431510,17224076
85270217,567946814
85270217,177090889
85270217,56117646
85270217,471757977
85270217,93802556
85270217,770029008
85270217,438031432
85270217,364651018
85270217,43837912
85270217,194565251
85270217,15749825
85270217,55838206
85270217,183078358
85270217,529438451
85270217,197807757
85270217,62216533
85270217,94713472
85270217,328918379
85270217,99050904
85270217,46602211
157638435,42183848
157638435,7762832
157638435,155110443
157638435,51419436
157638435,57851248
157638435,23563916
157638435,57046397
157638435,64695259
157638435,103252960
157638435,109813090
157638435,28509509
157638435,42241233
157638435,41889498
157638435,92575118
157638435,46576295
157638435,39580338
157638435,36608271
157638435,83613107
157638435,43280667
157638435,82135276
166344069,54364618
166344069,131940758
166344069,137547674
166344069,158256194
166344069,31037842
166344069,34545986
166344069,92694299
166344069,134967297
166344069,26959588
166344069,169231685
166344069,165600376
166344069,24532297
166344069,61207231
166344069,32474929
166344069,29020326
166344069,16669631
166344069,131655024
166344069,192080465
166344069,18760392
166344069,139800749
84224673,86488403
84224673,135421739
84224673,18839785
84224673,103542294
84224673,132890390
84224673,94163409
84224673,87170183
84224673,319452206
84224673,145125358
84224673,162369311
84224673,69382909
84224673,18681139
84224673,59808841
84224673,101311381
84224673,71201743
84224673,90420314
84224673,323628195
84224673,294684998
84224673,92724677
84224673,79135494
629807801,131752672
629807801,580113892
629807801,392273557
629807801,487301537
629807801,169702524
629807801,169814885
629807801,156561387
629807801,614577120
629807801,791038548
629807801,844042765
629807801,191717056
629807801,243287822
629807801,35936474
629807801,414323219
629807801,23298808
629807801,23083404
629807801,890280890
629807801,472532307
629807801,143257853
629807801,166739404
109982373,52594477
109982373,102181519
109982373,33712139
109982373,163941283
109982373,168258466
109982373,147724324
109982373,162655557
109982373,26116733
109982373,52555580
109982373,105355937
109982373,44534021
109982373,101606050
109982373,36389622
109982373,162238756
109982373,170872394
109982373,75149543
109982373,17788194
109982373,58125662
109982373,101598774
109982373,15917338
1385335796,171117515
1385335796,971674369
1385335796,242567007
1385335796,176888549
1385335796,22256645
1385335796,29963396
1385335796,149733596
1385335796,255487614
1385335796,124125666
1385335796,271690376
1385335796,378460963
1385335796,324480336
1385335796,18673041
1385335796,407799339
1385335796,261598082
1385335796,165747474
1385335796,263800151
1385335796,92424604
1385335796,97893963
1385335796,127765218
294443250,33120675
294443250,19661294
294443250,14994465
294443250,83183284
294443250,36767299
294443250,18320606
294443250,16229735
294443250,58058461
294443250,69367470
294443250,17540485
294443250,25403689
294443250,25521487
294443250,17314984
294443250,17498899
294443250,18713254
294443250,19947232
294443250,16132066
294443250,26385463
294443250,17841725
294443250,18734884
276814117,16801904
276814117,461788828
276814117,428731138
276814117,549772947
276814117,64072776
276814117,227125962
276814117,348887311
276814117,36686415
276814117,408194638
276814117,459798681
276814117,563735977
276814117,568440303
276814117,570559386
276814117,473598615
276814117,575566194
276814117,572325339
276814117,558128838
276814117,312451846
276814117,396266475
276814117,66476631
500358295,70508458
500358295,41229669
500358295,26053643
500358295,157140968
500358295,21414413
500358295,18588279
500358295,236699098
500358295,65992743
500358295,34312352
500358295,268414482
500358295,21111883
500358295,27260086
500358295,21681809
500358295,15485441
500358295,19777398
500358295,15846407
500358295,244293586
500358295,19877186
500358295,27123440
500358295,15033845
2500947768,26565946
2500947768,34312352
2500947768,24929621
2500947768,759251
2500947768,109213578
2500947768,279967425
2500947768,21281712
2500947768,64038747
2500947768,45461766
2500947768,84109416
2500947768,135901326
2500947768,16893886
2500947768,428258461
2500947768,22801835
2500947768,239938617
2500947768,32721501
2500947768,62220210
2500947768,121143179
2500947768,105080832
2500947768,102953079
464377290,77888423
464377290,353109133
464377290,294193391
464377290,50497133
464377290,188236128
464377290,61094658
464377290,487764512
464377290,242160797
464377290,39680768
464377290,118267422
464377290,485445040
464377290,352145373
464377290,375966791
464377290,184495735
464377290,48595517
464377290,156095294
464377290,27949334
464377290,225867166
464377290,161180096
464377290,80908495
723538038,491644564
723538038,608554813
723538038,626371480
723538038,27205754
723538038,408508543
723538038,82633552
723538038,260306734
723538038,405061441
723538038,258523334
723538038,54226591
723538038,507043839
723538038,276076313
723538038,146840732
723538038,407875292
723538038,145360465
723538038,86294262
723538038,400021765
723538038,74000131
723538038,605370167
723538038,731455412
533521175,6427882
533521175,16409683
533521175,14230524
533521175,79293791
533521175,35787166
533521175,22940219
533521175,119509520
533521175,26565946
533521175,28706024
533521175,3004231
533521175,19028953
533521175,24966423
533521175,116362700
533521175,23065354
533521175,20322929
533521175,110293606
533521175,521046967
533521175,281839664
533521175,68517796
533521175,475367274
1935144956,21447363
1935144956,215952307
1935144956,26565946
1935144956,27260086
1935144956,24741517
1935144956,262881419
1935144956,95465386
1935144956,413487212
1935144956,19982092
1935144956,17386885
1935144956,27195114
1935144956,29547045
1935144956,17919972
1935144956,85452649
1935144956,209708391
1935144956,158314798
1935144956,105119490
1935144956,84279963
1935144956,937398222
1935144956,380399508
487157232,39453212
487157232,45461766
487157232,150258661
487157232,95557327
487157232,118881753
487157232,53899577
487157232,321857315
487157232,398516052
487157232,175401011
487157232,129144559
487157232,324766609
487157232,79109407
487157232,544120122
487157232,297504993
487157232,540910743
487157232,262794965
487157232,16548023
487157232,72865829
487157232,124911206
487157232,238881038
201152792,104988075
201152792,83805958
201152792,88692728
201152792,75237876
201152792,89402055
201152792,65916414
201152792,222029691
201152792,203532682
201152792,310179087
201152792,150101470
201152792,34619310
201152792,211433067
201152792,246195640
201152792,257898124
201152792,278537131
201152792,432322755
201152792,213282917
201152792,73623505
201152792,316263802
201152792,238127966
98468246,25415670
98468246,83211516
98468246,38796779
98468246,46944322
98468246,43658360
98468246,102906798
98468246,99016326
98468246,103904774
98468246,87097819
98468246,36013388
98468246,56857654
98468246,58913772
98468246,120039320
98468246,100823765
98468246,39133188
98468246,50468700
98468246,87006008
98468246,239594901
98468246,251524390
98468246,231942230
853984321,418325846
853984321,386761969
853984321,617551723
853984321,25551242
853984321,85205997
853984321,417540332
853984321,388464240
853984321,110553907
853984321,541978711
853984321,366699013
853984321,472622196
853984321,127077941
853984321,132797342
853984321,103713138
853984321,262425973
853984321,35976199
853984321,30998100
853984321,57471138
853984321,414506145
853984321,41068098
248215105,93874507
248215105,187303839
248215105,86252928
248215105,30768340
248215105,154820086
248215105,144880963
248215105,191391327
248215105,236395704
248215105,311862380
248215105,239327176
248215105,63400920
248215105,81042147
248215105,83762545
248215105,150586555
248215105,348890631
248215105,327201341
248215105,347156207
248215105,86222157
248215105,115282966
248215105,358051875
392872327,380087277
392872327,330029703
392872327,131975313
392872327,318526107
392872327,289313849
392872327,352768412
392872327,309461312
392872327,25217300
392872327,339947827
392872327,348275341
